Days,Time,Building and Room,Seats,Enrolled,Waits,Dept_name,
M-W----, 1:00P-2:20P, Eads / 103, 15, 12, 0, WRITING(L13), 
--W----, 2:30P-5:20P, Mallinckrodt / 326, 12, 4, 0, WRITING(L13), 
M-W----, 1:00P-2:20P, Duncker / 109, 0, 7, 0, WRITING(L13), 
-T-R---, 1:00P-2:20P, Eads / 209, 0, 12, 0, WRITING(L13), 
-T-R---, 10:00A-11:20A, Eads / 203, 12, 7, 0, WRITING(L13), 
M-W----, 11:30A-12:50P, Eads / 103, 12, 8, 0, WRITING(L13), 
-T-R---, 1:00P-2:20P, Wrighton / 260, 12, 5, 0, WRITING(L13), 
----F--, 1:00P-3:50P, Eads / 209, 12, 8, 0, WRITING(L13), 
-T-----, 2:30P-5:20P, Eads / 209, 0, 9, 0, WRITING(L13), 
M-W----, 1:00P-2:20P, Duncker / 3, 12, 12, 0, WRITING(L13), 
-T-R---, 11:30A-12:50P, Duncker / 109, 12, 12, 0, WRITING(L13), 
-T-R---, 2:30P-3:50P, Cupples I / 111, 12, 12, 0, WRITING(L13), 
M-W----, 1:00P-2:20P, Duncker / 1, 12, 12, 0, WRITING(L13), 
-T-R---, 11:30A-12:50P, Eads / 205, 12, 12, 0, WRITING(L13), 
-T-R---, 1:00P-2:20P, Duncker / 109, 12, 12, 0, WRITING(L13), 
M-W----, 10:00A-11:20A, Seigle / 104, 12, 12, 0, WRITING(L13), 
M-W----, 11:30A-12:50P, Duncker / 3, 12, 13, 0, WRITING(L13), 
-T-R---, 10:00A-11:20A, Somers Family / 251, 12, 12, 0, WRITING(L13), 
-T-R---, 11:30A-12:50P, Rudolph / 282, 12, 12, 0, WRITING(L13), 
-T-R---, 8:30A-9:50A, Eads / 210, 15, 15, 0, WRITING(L13), 
M-W----, 8:30A-9:50A, Busch / 14, 15, 15, 0, WRITING(L13), 
M-W----, 10:00A-11:20A, Busch / 14, 15, 16, 0, WRITING(L13), 
M-W----, 11:30A-12:50P, Busch / 14, 15, 16, 0, WRITING(L13), 
-T-R---, 4:00P-5:20P, Duncker / 109, 15, 15, 0, WRITING(L13), 
-T-R---, 2:30P-3:50P, Duncker / 3, 12, 12, 0, WRITING(L13), 
-T-R---, 1:00P-2:20P, Duncker / 3, 12, 12, 0, WRITING(L13), 
-T-R---, 2:30P-3:50P, Duncker / 109, 12, 12, 0, WRITING(L13), 
-T-R---, 1:00P-2:20P, Seigle / 303, 13, 17, 0, WRITING(L13), 
TBA, , TBA, 2, 2, 0, WRITING(L13), 
--W----, 2:30P-5:20P, Eads / 209, 10, 10, 0, WRITING(L13), 
--W----, 2:30P-5:20P, Eads / 216, 10, 10, 0, WRITING(L13), 
--W----, 2:30P-5:20P, Duncker / 109, 10, 10, 0, WRITING(L13), 
-T-----, 2:30P-4:50P, Ridgley / 219, 15, 15, 0, WRITING(L13), 
----F--, 1:00P-1:50P, Eads / 211, 21, 17, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-----, 4:00P-6:20P, Rebstock / 309, 12, 11, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
---R---, 1:00P-2:50P, McDonnell / 362, 0, 27, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
--W----, 5:00P-6:30P, Life Sciences / 311, 0, 7, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-----, 4:00P-5:50P, Busch / 202, 0, 21, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
--W----, 3:00P-4:50P, Crow / 201, 300, 121, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-----, 3:00P-3:50P, Eads / 203, 15, 13, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
M-W-F--, 10:00A-10:50A, Simon / 1, 350, 343, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
M-W-F--, 1:00P-1:50P, Simon / 1, 350, 277, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
M---F--, 12:00P-12:50P, Brown / 100, 390, 308, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-R---, 10:00A-11:20A, Wrighton / 250, 75, 19, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-R---, 11:30A-12:50P, Schnuck Pav / 202, 16, 14, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
M-W----, 8:00A-9:50A, McDonnell / 312, 0, 10, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
M-W----, 2:30P-4:20P, Brown / 118, 180, 126, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-R---, 10:00A-11:20A, Wrighton / 300, 225, 177, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
M-W----, 9:00A-12:00P, Rebstock / 112, 0, 14, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
M-W----, 10:00A-11:20A, McDonnell / 162, 110, 101, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
---R---, 5:00P-6:00P, Life Sciences / 311, 15, 14, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
----F--, 9:00A-9:50A, Life Sciences / 311, 16, 4, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
----F--, 10:00A-10:50A, Life Sciences / 310, 16, 14, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
----F--, 10:00A-10:50A, Life Sciences / 311, 16, 15, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
----F--, 10:00A-10:50A, Life Sciences / 202, 16, 15, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
---R---, 5:00P-6:00P, Life Sciences / 310, 15, 10, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-R---, 1:00P-3:50P, Rebstock / 101, 0, 18, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
M-W----, 9:00A-11:50A, Rebstock / 101, 0, 18, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-R---, 1:00P-2:20P, Seigle / L004, 30, 29, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
---R---, 8:30A-9:50A, Cupples II / L011, 20, 11, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-R---, 4:00P-5:20P, Rebstock / 215, 150, 101, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
M-W----, 1:30P-2:50P, Farrell T/L Ctr / 213, 12, 2, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
----F--M------, 10:00A-2:50P11:00A-12:20P, TBALife Sciences / 311, 0, 16, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-R---, 12:30P-2:20P, Rebstock / 322, 36, 35, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-----, 1:30P-4:20P, Life Sciences / 202, 27, 20, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
--W----, 2:00P-4:50P, Life Sciences / 202, 0, 10, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
----F--, 1:00P-1:50P, Life Sciences / 310, 0, 15, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
M-W----, 1:00P-3:50P, Rebstock / 118, 0, 15, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
---R---, 3:30P-5:20P, McDonnell SB / 928, 19, 4, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
M------, 6:00P-8:30P, Simon / 017, 54, 51, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
M-W-F--, 9:00A-9:50A, Rebstock / 215, 150, 65, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-----, 3:30P-5:20P, McDonnell / 312, 0, 4, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
---R---, 1:00P-2:20P, Life Sciences / 310, 17, 8, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
---R---, 11:30A-12:50P, McDonnell SB / 264, 999, 10, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
M-W----, 9:00A-10:15A, Farrell T/L Ctr / MOORE, 175, 130, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
M-W-F--, 11:00A-12:00P, TBA, 99, 12, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
--W----, 12:00P-12:50P, TBA, 99, 4, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
--W----, 12:00P-12:50P, Remote / LA, 25, 2, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
M------, 1:00P-2:00P, Remote / LA, 25, 0, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
M-W----, 2:30P-4:00P, Farrell T/L Ctr / 204, 999, 8, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
--W----, 12:00P-12:50P, TBA, 99, 1, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
--W-F--, 8:30A-10:20A, Remote / LA, 75, 0, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-----, 12:00P-1:30P, Farrell T/L Ctr / 205, 99, 6, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-----, 2:00P-3:00P, TBA, 30, 1, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-R---, 3:15P-4:35P, Remote / LA, 35, 16, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
M------, 1:00P-1:50P, Becker Library / 405, 75, 16, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-----, 12:00P-12:50P, Becker Library / 405, 30, 0, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-----, 12:00P-1:30P, Farrell T/L Ctr / 204, 25, 0, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
M-W-F--, 9:00A-9:50A, TBA, 75, 12, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
--W----, 2:00P-3:50P, Remote / LA, 20, 4, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
M-W-F--, 1:30P-2:50P, Farrell T/L Ctr / HLDN, 28, 13, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
--W----, 11:00A-11:50A, Remote / LA, 30, 0, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
----F--, 1:00P-2:30P, (None) /, 40, 1, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
TBA, , Remote / LA, 20, 12, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-----, 12:00P-12:50P, TBA, 25, 1, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
TBA, , BJCIH / 7A/B, 25, 17, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-----, 5:00P-6:30P, TBA, 35, 0, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
--W----, 5:00P-6:30P, Farrell T/L Ctr / HLDN, 50, 19, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-----, 10:30A-11:20A, TBA, 25, 0, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
TBA, , Remote / LA, 20, 0, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
----F--M-W----, 10:00A-11:20A10:00A-11:20A, Farrell T/L Ctr / HLDN  Farrell T/L Ctr / HLDN, 75, 43, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
----F--, 3:00P-4:20P, Farrell T/L Ctr / 302, 20, 10, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-R---M------, 1:30P-2:50P12:00P-12:50P, Farrell T/L Ctr / HLDN  TBA, 75, 34, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
M------, 10:30A-11:20A, TBA, 99, 9, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
--W----, 12:00P-12:50P, 4444 Forst Pk / 1501, 25, 1, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
--W----, 1:00P-2:30P, Remote / LA, 20, 0, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
M------, 4:00P-5:50P, Maternity Hosp. / 725, 0, 5, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-----, 3:00P-4:50P, Maternity Hosp. / 725, 999, 5, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
MTWRF--, 8:30A-11:50A, Remote / LA, 125, 0, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
M------, 4:00P-5:50P, TBA, 25, 21, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
----F--, 10:00A-11:20A, Remote / LA, 30, 0, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
--W----M-W-F--, 1:30P-4:00P9:00A-10:30A, Farrell T/L Ctr / 205   Farrell T/L Ctr / 205, 38, 30, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
M-W----, 11:30A-12:50P, Whitaker / 218, 0, 33, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
TBA, , TBA, 20, 2, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-R---M------, 10:30A-12:00P1:30P-2:30P, McDonnell / 412   McDonnell / 412, 20, 7, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-----, 8:30A-9:50A, McDonnell / 412, 12, 11, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-----, 10:00A-11:50A, McDonnell / 312, 75, 8, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
----F--, 9:00A-9:50A, TBA, 25, 7, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
----F--, 3:00P-3:50P, Remote / LA, 25, 0, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-R---, 4:00P-5:00P, Farrell T/L Ctr / 204, 30, 7, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
TBA, , TBA, 999, 13, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
TBA, , TBA, 999, 4, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
TBA, , TBA, 999, 14, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
TBA, , TBA, 999, 4, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
TBA, , TBA, 999, 3, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
TBA, , TBA, 999, 10, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
TBA, , TBA, 999, 12, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
TBA, , TBA, 999, 9, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
TBA, , TBA, 999, 13, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
TBA, , TBA, 999, 19, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
TBA, , TBA, 99, 6, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
TBA, , TBA, 999, 7, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
TBA, , TBA, 99, 6, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-R---, 1:00P-2:30P, Becker Library / 201, 12, 8, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
TBA, , TBA, 20, 15, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
M------, 10:30A-12:00P, Farrell T/L Ctr / 206, 999, 7, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
TBA, , TBA, 20, 1, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
TBA, , TBA, 999, 0, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
TBA, , TBA, 20, 12, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
M-W----, 1:00P-2:20P, Life Sciences / 310, 18, 30, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
M--R---, 2:30P-4:30P, Simon / 017, 0, 20, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-----, 1:00P-3:50P, McDonnell / 362, 0, 27, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-----, 4:00P-4:50P, Life Sciences / 311, 0, 16, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
M------, 5:30P-7:00P, Seigle / 106, 0, 14, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
--W----, 5:30P-7:00P, Seigle / 106, 0, 12, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
TBA, , TBA, 0, 1, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
TBA, , (None) /, 0, 2, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
TBA, , (None) /, 0, 0, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
TBA, , (None) /, 0, 1, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
TBA, , (None) /, 0, 2, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
TBA, , (None) /, 0, 0, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
TBA, , (None) /, 0, 1, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
TBA, , (None) /, 0, 2, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
TBA, , (None) /, 0, 1, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
TBA, , (None) /, 0, 0, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
TBA, , (None) /, 0, 1, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
TBA, , (None) /, 0, 1, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
TBA, , (None) /, 0, 0, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
TBA, , (None) /, 0, 1, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
TBA, , (None) /, 0, 1, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
TBA, , (None) /, 0, 0, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-----, 1:30P-3:20P, Children's Hosp /, 0, 20, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
--W----, 5:30P-6:30P, Crow / 201, 0, 74, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
TBA, , TBA, 0, 13, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
---R---, 1:30P-3:20P, Busch Lab / 151, 0, 23, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
---R---, 2:00P-3:50P, Rebstock / 125, 0, 18, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
TBA, , (None) /, 0, 0, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
M------, 1:00P-2:50P, Busch Lab / 151, 0, 21, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
M------, 2:00P-3:50P, Rebstock / 125, 0, 21, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
M------, 2:00P-3:50P, Rebstock / 126, 0, 22, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
M------, 3:00P-4:50P, Busch Lab / 151, 0, 24, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-----, 8:00A-9:50A, Busch Lab / 151, 0, 21, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-----, 8:30A-10:20A, Rebstock / 118, 0, 25, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-----, 9:30A-11:20A, Rebstock / 125, 0, 22, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-----, 10:00A-11:50A, Busch Lab / 151, 0, 24, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-----, 10:30A-12:20P, Rebstock / 118, 0, 28, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-----, 11:30A-1:20P, Rebstock / 125, 0, 22, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-----, 12:00P-1:50P, Busch Lab / 151, 0, 24, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-----, 12:30P-2:20P, Rebstock / 118, 0, 28, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-----, 1:30P-3:20P, Rebstock / 125, 0, 22, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-----, 2:00P-3:50P, Busch Lab / 151, 0, 23, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-----, 2:30P-4:20P, Rebstock / 118, 0, 27, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-----, 3:30P-5:20P, Rebstock / 125, 0, 22, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
--W----, 11:00A-12:50P, Rebstock / 118, 0, 27, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
--W----, 2:00P-3:50P, Busch Lab / 151, 0, 24, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
--W----, 3:00P-4:50P, Rebstock / 125, 0, 22, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
---R---, 8:30A-10:20A, Rebstock / 118, 0, 7, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
---R---, 9:30A-11:20A, Busch Lab / 151, 0, 24, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
---R---, 10:00A-11:50A, Rebstock / 125, 0, 21, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
---R---, 10:30A-12:20P, Rebstock / 118, 0, 20, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
---R---, 11:30A-1:20P, Busch Lab / 151, 0, 24, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
---R---, 12:00P-1:50P, Rebstock / 125, 0, 20, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
---R---, 12:30P-2:20P, Rebstock / 118, 0, 14, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
----F--, 10:00A-10:50A, McDonnell / 212, 14, 15, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
----F--, 10:00A-10:50A, McDonnell / 412, 14, 14, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-R---, 9:00A-11:50A, Rebstock / 101, 0, 18, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
--W----, 3:00P-3:50P, McDonnell / 212, 0, 15, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
--W----, 4:00P-4:50P, McDonnell / 212, 0, 2, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-R---, 9:00A-12:00P, Rebstock / 126, 0, 17, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
M------, 1:00P-2:20P, Simon / 023, 80, 80, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
--W----, 1:00P-2:20P, Simon / 022, 20, 24, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
--W----, 1:00P-2:20P, Eads / 204, 20, 20, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
--W----, 1:00P-2:20P, Eads / 116, 20, 25, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-R---, 2:30P-3:50P, Life Sciences / 118, 35, 36, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
----F--M-W----, 1:30P-3:20P1:30P-4:50P, Life Sciences / 311   Life Sciences / 311, 0, 5, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
----F--M-W----, 1:30P-3:20P1:30P-4:50P, Life Sciences / 311   Life Sciences / 311, 0, 3, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
M-W----, 1:00P-3:50P, January Hall / 110, 18, 18, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
----F--, 1:00P-1:50P, Simon / 020, 18, 18, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-----, 5:00P-6:50P, McDonnell / 412, 0, 5, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-R---, 10:30A-11:50A, Farrell T/L Ctr / 205, 16, 22, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
-T-R---, 8:30A-9:50A, Remote / LA, 0, 0, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
----F--, 10:45A-1:15P, Farrell T/L Ctr / 205, 26, 26, 0, BIOLOGY AND BIOMEDICAL SCIENCES(L41), 
--W----, 2:00P-2:50P, Rudolph / 204, 15, 12, 0, EARTH AND PLANETARY SCIENCES(L19), 
M-W----, 11:30A-12:50P, Rebstock / 215, 150, 79, 0, EARTH AND PLANETARY SCIENCES(L19), 
M-W----, 11:30A-12:50P, Rudolph / 102, 14, 4, 0, EARTH AND PLANETARY SCIENCES(L19), 
M-W-F--, 10:00A-10:50A, Brown / 118, 150, 73, 0, EARTH AND PLANETARY SCIENCES(L19), 
-T-R---, 10:00A-11:20A, Brown / 118, 150, 126, 0, EARTH AND PLANETARY SCIENCES(L19), 
-T-R---, 10:00A-11:20A, Rudolph / 204, 24, 21, 0, EARTH AND PLANETARY SCIENCES(L19), 
M---F--, 2:30P-3:50P, Rudolph / 102, 24, 2, 0, EARTH AND PLANETARY SCIENCES(L19), 
-T-R---, 11:30A-12:50P, Rudolph / 102, 24, 16, 0, EARTH AND PLANETARY SCIENCES(L19), 
-T-----, 3:00P-4:50P, Rudolph / 102, 24, 16, 0, EARTH AND PLANETARY SCIENCES(L19), 
-T-R---, 11:30A-12:50P, Rudolph / 203, 25, 15, 0, EARTH AND PLANETARY SCIENCES(L19), 
-T-R---, 2:30P-3:50P, Rudolph / 333, 14, 0, 0, EARTH AND PLANETARY SCIENCES(L19), 
-T-R---, 8:30A-9:50A, Rudolph / 203, 24, 14, 0, EARTH AND PLANETARY SCIENCES(L19), 
M-W----, 11:30A-12:50P, Rudolph / 204, 24, 10, 0, EARTH AND PLANETARY SCIENCES(L19), 
M------, 2:00P-3:50P, Rudolph / 204, 24, 10, 0, EARTH AND PLANETARY SCIENCES(L19), 
M-W----, 1:00P-2:20P, Rudolph / 202, 12, 4, 0, EARTH AND PLANETARY SCIENCES(L19), 
TBA, , Rudolph / 202, 12, 4, 0, EARTH AND PLANETARY SCIENCES(L19), 
-T-R---, 1:00P-2:20P, Rudolph / 204, 12, 5, 0, EARTH AND PLANETARY SCIENCES(L19), 
--W-F--, 8:30A-9:50A, Rudolph / 204, 0, 0, 0, EARTH AND PLANETARY SCIENCES(L19), 
-T-R---, 10:00A-11:20A, Rudolph / 204, 24, 21, 0, EARTH AND PLANETARY SCIENCES(L19), 
-T-R---, 8:30A-9:50A, Rudolph / 204, 24, 5, 0, EARTH AND PLANETARY SCIENCES(L19), 
M---F--, 2:30P-3:50P, Rudolph / 333, 14, 4, 0, EARTH AND PLANETARY SCIENCES(L19), 
-T-R---, 10:00A-11:20A, Rudolph / 184, 12, 6, 0, EARTH AND PLANETARY SCIENCES(L19), 
TBA, , See Dept /, 5, 0, 0, EARTH AND PLANETARY SCIENCES(L19), 
TBA, , See Dept /, 5, 1, 0, EARTH AND PLANETARY SCIENCES(L19), 
TBA, , See Dept /, 5, 2, 0, EARTH AND PLANETARY SCIENCES(L19), 
TBA, , See Dept /, 5, 0, 0, EARTH AND PLANETARY SCIENCES(L19), 
TBA, , See Dept /, 5, 0, 0, EARTH AND PLANETARY SCIENCES(L19), 
TBA, , See Dept /, 5, 1, 0, EARTH AND PLANETARY SCIENCES(L19), 
