1_value,2_value,3_value,4_value,5_value,EV,max_suit,win_rate
1,2,3,6,9,0.344807,3,0.28812
2,3,6,6,12,0.531553,2,0.72936
0,0,6,7,11,0.429326,2,0.47648
0,2,3,5,11,0.356735,3,0.39332
2,4,8,10,12,0.360274,2,0.50492
0,3,7,7,10,0.532856,2,0.77072
2,4,7,11,11,0.584734,2,0.79516
0,0,2,7,8,0.443289,3,0.31768
0,1,4,10,11,0.325589,2,0.4094
0,4,7,9,10,0.33646,2,0.4016
2,4,4,10,12,0.637424,4,0.71616
2,5,6,11,12,0.382226,3,0.4998
3,5,5,9,12,0.510063,2,0.55876
0,1,8,9,9,0.558338,2,0.78168
1,3,3,4,8,0.481988,2,0.29272
3,5,7,10,11,0.546149,4,0.63828
1,3,8,11,12,0.545818,4,0.68496
0,8,8,10,12,0.556193,2,0.57928
3,5,6,8,11,0.361898,2,0.39008
1,3,5,7,9,0.355321,3,0.33952
0,1,4,5,9,0.296408,2,0.28704
0,3,5,7,9,0.343615,3,0.35372
0,5,9,9,10,0.559598,2,0.80616
0,0,5,7,8,0.440906,2,0.32708
3,3,3,3,9,0.881438,2,1
0,3,3,9,12,0.485809,2,0.5734
1,1,5,8,8,0.668118,2,0.76444
4,6,9,10,10,0.590359,3,0.81304
8,8,10,10,11,0.691759,2,0.82436
0,2,6,9,11,0.321841,2,0.43476
3,4,5,8,11,0.357375,2,0.34812
1,5,5,10,12,0.511044,2,0.567
1,2,5,8,11,0.353267,3,0.41728
6,10,11,11,12,0.590704,2,0.88048
2,4,8,8,10,0.546591,2,0.78256
2,4,6,9,11,0.340893,2,0.3852
3,6,7,8,12,0.378292,2,0.4618
2,4,5,9,11,0.371601,3,0.40496
1,2,5,7,10,0.342268,3,0.3644
0,2,3,5,11,0.355274,3,0.29448
3,8,9,10,12,0.455424,2,0.57808
1,2,9,10,11,0.350278,2,0.45352
3,4,6,8,10,0.350307,2,0.328
1,2,3,3,10,0.507889,3,0.58916
0,2,4,6,11,0.329436,2,0.37476
1,1,2,4,10,0.473309,3,0.40284
0,1,2,3,10,0.452526,2,0.4706
6,8,9,11,12,0.480344,3,0.5718
1,2,2,4,6,0.463583,2,0.22772
2,5,7,9,11,0.378841,3,0.45688
0,2,3,4,5,0.473109,3,0.43972
0,7,8,10,11,0.447001,3,0.56472
0,1,6,8,9,0.317302,2,0.33984
3,4,5,11,12,0.397841,3,0.45128
0,2,7,8,9,0.35416,3,0.38216
1,3,6,8,11,0.325115,2,0.42076
4,5,6,7,10,0.49271,2,0.49264
0,7,8,8,12,0.548817,2,0.79984
0,2,5,11,12,0.345554,2,0.50988
0,1,2,3,8,0.442707,2,0.40528
1,4,4,8,10,0.491869,2,0.4166
1,2,5,7,10,0.342045,3,0.3722
0,2,2,9,11,0.461429,2,0.49008
0,10,10,12,12,0.702117,2,0.893
3,3,4,6,11,0.489447,2,0.46144
1,5,7,7,9,0.537168,2,0.76944
7,7,9,10,12,0.551455,2,0.59604
1,2,5,6,10,0.314707,2,0.32832
4,8,9,10,11,0.51251,2,0.62932
1,2,4,5,8,0.392432,2,0.34392
0,4,6,7,8,0.423909,3,0.4482
2,4,7,9,12,0.370757,3,0.5082
1,2,8,9,11,0.346653,2,0.43772
1,5,5,9,9,0.67744,2,0.78796
0,0,2,8,8,0.66783,2,0.7764
5,6,7,9,11,0.439575,2,0.45412
0,1,2,9,11,0.327071,2,0.39008
0,4,7,8,12,0.349135,2,0.49424
0,1,2,9,11,0.327071,2,0.39108
1,3,4,5,12,0.42046,2,0.51644
0,2,4,9,12,0.364508,3,0.49832
2,3,3,6,6,0.653214,2,0.72504
1,3,6,7,12,0.353861,2,0.49412
2,3,7,8,10,0.337515,2,0.37164
0,1,2,5,6,0.28746,2,0.2014
1,3,4,8,12,0.35136,2,0.41972
5,5,6,6,7,0.660294,2,0.68408
7,7,8,9,11,0.593526,2,0.578
0,1,3,4,10,0.403201,3,0.42424
5,7,9,11,12,0.406633,3,0.50968
0,3,4,7,11,0.334049,2,0.39404
3,5,6,9,11,0.386641,3,0.39528
0,4,9,11,12,0.358568,2,0.52048
3,4,4,5,11,0.525795,3,0.4922
0,7,8,8,9,0.560979,2,0.8042
4,7,10,11,12,0.376064,2,0.50004
2,3,4,7,9,0.355282,3,0.2874
1,5,5,7,9,0.510536,2,0.36584
0,3,5,9,11,0.346991,3,0.44124
3,4,5,7,11,0.4425,3,0.4488
0,1,1,3,8,0.447393,2,0.29676
0,0,2,10,11,0.427774,2,0.49612
5,7,7,9,9,0.688784,3,0.7954
2,4,5,6,8,0.477846,2,0.4674
1,5,6,7,12,0.389381,3,0.51428
4,4,7,8,10,0.514598,2,0.44188
2,7,7,9,9,0.677878,2,0.79772
5,6,9,10,11,0.368265,2,0.43416
2,3,4,10,10,0.597829,3,0.67492
2,2,3,7,8,0.477097,3,0.30772
4,5,9,11,12,0.370498,2,0.52124
1,4,4,5,6,0.502469,2,0.25708
4,5,6,7,9,0.50515,3,0.38688
1,4,5,10,11,0.338036,2,0.39244
4,8,9,10,12,0.474455,3,0.471
1,2,3,6,10,0.327912,2,0.29168
0,4,9,12,12,0.597119,2,0.84788
3,4,5,5,6,0.611808,3,0.70304
5,6,6,7,12,0.538884,2,0.54344
0,1,3,6,12,0.403954,2,0.45952
2,4,6,8,9,0.34037,2,0.32516
4,5,5,6,6,0.658882,2,0.75024
3,8,9,10,11,0.510903,2,0.60144
4,4,4,8,10,0.766455,3,0.47512
2,6,8,12,12,0.610017,3,0.84056
1,5,8,10,12,0.359885,2,0.4956
7,8,9,11,11,0.630239,2,0.74372
0,5,6,9,12,0.374681,3,0.51292
2,5,9,11,11,0.584845,2,0.83676
0,5,8,9,12,0.854385,5,0.98296
0,4,5,9,12,0.36351,3,0.51688
0,4,6,9,10,0.325107,2,0.36872
1,3,5,9,12,0.377943,3,0.4818
1,1,4,9,9,0.676558,2,0.797
1,3,4,7,12,0.357918,2,0.40936
0,4,7,10,11,0.339794,2,0.43848
2,5,6,7,11,0.35763,2,0.4208
2,2,2,4,6,0.750156,2,0.23104
0,3,7,7,10,0.532856,2,0.7774
4,8,9,11,11,0.606713,3,0.84016
7,9,10,10,12,0.583732,2,0.77064
3,6,6,7,11,0.526392,2,0.47636
0,1,2,7,8,0.322744,3,0.27444
5,9,9,9,11,0.785509,2,0.9258
3,5,8,9,11,0.36766,2,0.44292
5,6,7,11,11,0.597541,2,0.6864
0,2,3,6,8,0.312221,2,0.24816
1,4,11,11,12,0.599384,3,0.70624
1,6,6,10,11,0.523955,2,0.5156
4,5,7,9,12,0.371576,2,0.42636
0,2,9,9,10,0.559551,2,0.82464
0,6,9,12,12,0.597147,2,0.83804
3,3,5,7,8,0.488565,2,0.29936
2,6,7,8,11,0.363868,2,0.45368
2,3,7,8,10,0.337515,2,0.38324
0,3,4,9,11,0.328837,2,0.39888
0,1,3,6,8,0.298357,2,0.24184
0,2,3,5,10,0.346873,3,0.34556
2,5,7,8,11,0.385152,3,0.47852
1,3,4,8,8,0.568431,3,0.68088
0,1,3,9,10,0.342593,3,0.36012
0,0,1,1,3,0.608596,2,0.588
0,2,4,8,10,0.33964,3,0.37856
0,4,5,6,9,0.329411,2,0.34096
4,5,7,9,9,0.581984,3,0.71096
0,3,5,8,12,0.342467,2,0.484
3,8,11,12,12,0.601624,2,0.84372
0,5,8,9,10,0.349321,2,0.40648
0,6,10,12,12,0.610095,3,0.8722
4,6,7,7,9,0.547968,2,0.6754
2,3,6,11,12,0.386315,3,0.50476
0,5,6,8,8,0.554335,2,0.76456
6,8,9,11,11,0.598188,2,0.73488
1,3,4,5,6,0.483412,3,0.45544
2,4,10,10,12,0.57422,2,0.81316
0,3,5,6,7,0.39405,2,0.38768
3,3,5,6,10,0.489468,2,0.3866
2,6,7,8,11,0.363868,2,0.45044
3,4,9,10,11,0.359896,2,0.4536
3,4,7,9,10,0.377987,3,0.3896
4,5,9,11,12,0.370498,2,0.49776
1,5,7,8,9,0.414621,2,0.436
0,8,8,10,11,0.56033,2,0.51532
0,5,6,9,12,0.351272,2,0.50424
5,6,7,10,12,0.407811,3,0.44024
6,8,10,10,12,0.583703,2,0.76856
1,2,5,10,11,0.358323,3,0.4486
0,1,1,6,8,0.43658,2,0.27832
0,3,4,9,12,0.36384,3,0.36096
4,5,8,8,11,0.567928,3,0.7498
3,4,4,5,7,0.548866,2,0.37524
3,4,5,5,8,0.518588,2,0.58528
1,5,7,11,12,0.35096,2,0.50468
4,5,7,9,9,0.567942,2,0.70536
1,6,7,9,12,0.387834,3,0.39964
2,3,5,5,12,0.651534,4,0.79144
6,7,8,10,12,0.456466,2,0.50704
2,6,8,9,12,0.379972,2,0.50084
2,5,6,7,8,0.498846,3,0.51904
2,7,12,12,12,0.802342,3,0.96872
0,3,5,5,9,0.502078,2,0.6998
0,4,5,9,10,0.31305,2,0.3598
0,5,7,10,10,0.585849,3,0.81408
5,6,9,11,11,0.602364,3,0.78124
0,1,2,3,11,0.47655,3,0.5094
3,4,7,8,11,0.352818,2,0.39772
1,6,8,10,10,0.590303,3,0.8214
1,5,5,8,10,0.50673,2,0.41772
2,3,9,10,11,0.355263,2,0.44196
1,5,5,9,11,0.508916,2,0.48
0,2,5,9,12,0.341923,2,0.50636
3,4,6,9,11,0.37601,3,0.40156
2,4,8,10,11,0.355783,2,0.43768
0,3,7,8,12,0.346549,2,0.49768
1,2,3,9,12,0.441106,3,0.47828
0,1,2,6,8,0.319957,3,0.18556
2,2,9,9,10,0.686746,3,0.812
1,2,2,4,5,0.642188,4,0.54272
2,3,3,5,10,0.485742,2,0.39464
9,9,11,11,12,0.697461,2,0.83848
4,7,10,11,11,0.589409,2,0.8032
3,3,3,4,12,0.754972,2,0.58884
3,6,6,7,12,0.544137,3,0.56908
0,0,4,5,10,0.423548,2,0.38188
0,3,7,8,9,0.333761,2,0.34884
0,1,5,8,12,0.361762,3,0.53436
0,3,4,5,9,0.322401,2,0.29256
1,4,9,12,12,0.610025,3,0.866
1,3,5,6,8,0.32465,2,0.28116
4,5,6,11,12,0.381597,2,0.42088
1,9,11,11,12,0.590619,2,0.852
1,2,2,2,3,0.74996,2,0.92912
0,3,5,6,11,0.334352,2,0.40984
1,6,7,8,8,0.573935,3,0.79556
1,4,6,10,12,0.345049,2,0.48528
0,1,2,5,5,0.525477,3,0.6528
1,9,9,10,12,0.679231,4,0.73276
3,7,9,10,10,0.59388,3,0.66856
1,1,4,7,9,0.442739,2,0.34068
0,2,4,5,12,0.528931,4,0.63088
3,4,5,5,9,0.536047,3,0.49012
0,4,5,6,7,0.471982,2,0.488
0,0,4,7,10,0.447847,3,0.41564
0,6,7,10,11,0.343941,2,0.42672
3,3,5,10,12,0.482816,2,0.54156
0,3,5,10,11,0.348219,3,0.45688
5,6,7,11,12,0.563098,4,0.64224
0,5,6,8,9,0.420984,3,0.4544
1,6,7,10,12,0.383108,3,0.52512
1,3,4,10,10,0.593726,3,0.71624
1,2,4,12,12,0.61688,3,0.76356
3,4,9,11,12,0.388175,3,0.53872
5,6,7,11,11,0.597541,2,0.683
1,3,5,7,10,0.328944,2,0.34704
0,2,4,5,5,0.525697,3,0.70224
4,7,10,11,12,0.376064,2,0.49876
1,2,3,4,11,0.489536,3,0.50728
0,2,6,8,8,0.559456,3,0.7762
1,6,8,9,12,0.377445,2,0.53484
0,1,5,5,7,0.49965,2,0.73652
0,5,5,8,10,0.506713,2,0.40832
3,4,8,8,12,0.548816,2,0.79396
3,6,7,10,10,0.580957,2,0.7692
0,3,4,6,9,0.324529,2,0.30224
2,3,4,8,9,0.333736,2,0.24388
4,4,5,9,10,0.494131,2,0.41024
0,4,6,6,9,0.517312,2,0.7442
4,6,8,9,12,0.384498,2,0.4734
0,3,3,9,10,0.477118,2,0.40852
0,0,1,3,3,0.626416,2,0.69212
1,3,6,8,9,0.325152,2,0.3466
3,6,7,8,10,0.427439,2,0.4536
0,2,3,6,8,0.312221,2,0.24176
0,1,9,10,11,0.344892,2,0.47136
4,6,10,11,12,0.396768,3,0.53652
2,6,6,9,12,0.524063,2,0.55092
0,1,6,8,11,0.342694,3,0.46732
1,3,6,7,7,0.534585,2,0.75732
0,0,2,6,12,0.432363,2,0.53168
1,4,5,9,11,0.336185,2,0.40112
0,2,4,9,9,0.562705,2,0.7266
1,4,5,5,11,0.510158,2,0.66892
1,3,5,8,10,0.321181,2,0.32784
0,2,3,4,8,0.385191,2,0.33876
0,3,4,5,7,0.412516,3,0.39312
0,1,4,11,12,0.363919,3,0.51144
1,5,8,8,10,0.546591,2,0.79424
7,9,10,11,12,0.458423,2,0.583
0,0,1,6,6,0.660035,3,0.73352
1,6,8,9,12,0.398023,3,0.41108
0,4,9,10,12,0.356774,2,0.51108
2,6,6,6,12,0.77658,3,0.945
0,1,3,8,9,0.333483,3,0.31108
0,7,8,10,12,0.36977,2,0.52336
4,7,8,11,12,0.403471,3,0.50752
2,4,4,7,8,0.512753,3,0.32568
1,5,8,9,12,0.366708,2,0.4954
0,1,4,7,7,0.550004,3,0.7268
1,2,5,8,9,0.320956,2,0.31784
0,1,8,10,10,0.585834,3,0.82664
1,7,9,9,11,0.580177,3,0.80912
3,6,7,11,11,0.588956,2,0.75324
2,3,5,10,11,0.370177,3,0.40312
0,3,4,7,12,0.346783,2,0.45404
0,3,3,9,10,0.496235,3,0.43704
3,4,5,8,9,0.34098,2,0.26524
5,6,8,9,11,0.441072,2,0.47128
0,2,5,7,10,0.329941,3,0.38596
3,4,4,9,10,0.492961,2,0.40664
1,5,6,8,9,0.424274,3,0.4626
0,6,7,11,12,0.350228,2,0.51112
2,3,5,5,9,0.513731,2,0.639
3,4,8,9,9,0.57307,3,0.77988
1,2,3,6,10,0.327912,2,0.30252
0,3,8,10,10,0.585863,3,0.82308
2,5,5,9,12,0.527985,3,0.56936
0,1,3,6,10,0.312826,2,0.31664
1,3,4,8,11,0.363304,3,0.38708
5,6,7,8,10,0.500618,2,0.49704
2,3,6,7,8,0.353459,3,0.31988
0,2,6,7,11,0.317918,2,0.39688
3,6,7,8,11,0.366213,2,0.4252
0,2,3,6,12,0.433915,3,0.48976
3,5,6,7,9,0.487994,2,0.47988
4,7,8,10,10,0.585785,2,0.7536
0,2,2,6,9,0.476074,3,0.35624
0,1,1,2,4,0.493228,2,0.29044
1,1,3,9,12,0.475737,3,0.55848
1,3,4,6,11,0.367854,3,0.39764
0,2,7,8,12,0.344095,2,0.4824
2,2,5,11,11,0.692873,2,0.84208
0,0,1,5,11,0.420916,2,0.45096
1,2,2,3,12,0.523795,2,0.5944
1,2,7,9,12,0.373745,3,0.5356
5,7,8,9,12,0.452987,2,0.54376
0,1,2,5,10,0.308132,2,0.31108
0,4,4,7,12,0.510901,3,0.55264
1,2,8,8,11,0.562719,3,0.79208
2,5,6,6,7,0.547871,3,0.7304
0,1,4,4,8,0.490812,2,0.65628
1,1,3,3,10,0.640956,3,0.67332
4,8,10,11,11,0.606777,3,0.84108
1,1,6,9,10,0.476888,3,0.47552
0,0,5,8,8,0.67707,3,0.79228
1,2,7,9,10,0.334457,2,0.38996
0,1,4,5,5,0.502864,2,0.6822
0,1,2,3,6,0.456811,3,0.40808
1,3,7,9,11,0.338389,2,0.41792
2,4,6,7,8,0.407156,2,0.3916
0,4,5,5,11,0.504376,2,0.73768
1,2,5,7,12,0.349157,2,0.45948
0,2,6,10,12,0.345868,2,0.51316
0,5,6,7,11,0.375511,3,0.46044
6,6,7,9,11,0.535636,2,0.50204
5,6,7,8,10,0.500618,2,0.4956
2,5,6,8,11,0.383032,3,0.443
2,3,5,7,9,0.334418,2,0.28436
1,3,5,7,11,0.36138,3,0.31116
2,5,7,11,12,0.353488,2,0.48352
0,3,4,4,4,0.760229,2,0.8868
0,3,3,10,12,0.486825,2,0.56348
1,4,7,7,8,0.535913,2,0.7324
0,3,6,6,10,0.518443,2,0.74664
1,3,3,3,3,0.881424,2,0.99996
1,5,7,10,11,0.344675,2,0.42872
0,4,7,8,11,0.345202,2,0.44508
2,5,7,9,11,0.354596,2,0.43476
2,5,9,10,12,0.364179,2,0.50128
0,0,1,5,10,0.441673,3,0.39416
0,1,9,11,12,0.38289,3,0.54972
0,3,6,11,11,0.584659,2,0.8214
3,6,6,8,9,0.547161,3,0.39324
0,1,4,5,9,0.296408,2,0.2972
3,5,9,9,10,0.574325,3,0.8064
0,1,1,1,7,0.74289,2,0.90548
3,7,8,9,10,0.517029,3,0.60092
0,0,6,8,9,0.444436,2,0.38532
1,1,2,5,5,0.643421,2,0.69316
1,4,7,8,9,0.338796,2,0.35416
0,1,5,10,11,0.31895,2,0.45708
0,1,6,6,12,0.525984,2,0.7892
1,2,3,3,12,0.536667,2,0.60388
0,1,7,7,11,0.533942,2,0.7716
1,4,8,8,12,0.548785,2,0.80608
3,4,5,11,12,0.374956,2,0.40172
0,1,2,6,9,0.301877,2,0.26724
1,1,2,3,6,0.453729,2,0.22684
2,2,6,10,12,0.488436,3,0.58732
4,6,7,10,11,0.394115,3,0.414
0,2,3,4,7,0.383356,2,0.32172
0,1,3,7,12,0.426826,3,0.5068
0,5,5,11,12,0.512003,2,0.58228
2,9,10,11,12,0.467291,3,0.61964
1,5,7,11,11,0.59816,3,0.82056
1,2,2,7,11,0.459286,2,0.4656
0,4,6,8,8,0.54921,2,0.75316
0,1,4,10,10,0.575912,2,0.78064
0,1,3,8,9,0.308546,2,0.27796
2,4,5,8,12,0.367176,2,0.41344
0,1,4,5,6,0.307667,2,0.23244
3,4,11,11,12,0.586081,2,0.82004
1,2,4,5,7,0.409591,3,0.25856
2,2,5,11,11,0.692873,2,0.8202
7,9,9,11,12,0.583492,3,0.624
0,1,3,5,9,0.302316,2,0.27656
2,3,3,10,12,0.631855,4,0.71328
1,5,11,11,12,0.586067,2,0.88068
6,6,8,10,12,0.53889,2,0.5888
0,3,5,6,10,0.324183,2,0.37144
0,3,7,8,9,0.358172,3,0.38068
0,1,4,9,11,0.346288,3,0.32
2,3,5,6,9,0.404889,2,0.3898
0,0,7,8,9,0.453758,2,0.39488
1,5,8,10,10,0.58591,3,0.8114
2,4,4,8,10,0.491887,2,0.4034
0,2,8,8,11,0.563099,3,0.80928
1,6,8,9,10,0.58765,4,0.68816
5,7,9,11,12,0.40716,3,0.50928
1,4,8,8,9,0.560662,3,0.78208
0,0,2,6,12,0.432363,2,0.51248
0,2,4,7,9,0.303281,2,0.29488
1,4,10,11,12,0.385908,3,0.5614
4,5,7,8,12,0.589695,4,0.67272
3,3,3,5,11,0.761248,3,0.52088
1,5,6,7,7,0.560418,3,0.77364
0,0,2,3,9,0.432871,2,0.33284
1,5,6,7,9,0.431264,3,0.46072
0,1,7,10,11,0.332406,2,0.46408
1,4,7,8,11,0.347942,2,0.43528
0,0,3,4,10,0.42886,2,0.38132
2,2,3,9,11,0.483403,3,0.4974
1,3,5,9,11,0.333896,2,0.38288
0,2,3,5,11,0.333209,2,0.37768
0,2,5,8,9,0.33351,3,0.3608
0,3,4,9,12,0.365446,3,0.48396
1,1,3,3,12,0.634098,2,0.6686
0,3,5,10,11,0.324051,2,0.41692
1,5,6,8,10,0.337887,2,0.38956
2,6,7,11,11,0.584764,2,0.79464
3,3,8,9,12,0.491955,2,0.56168
2,4,7,11,12,0.374189,3,0.52612
2,3,5,5,12,0.522785,2,0.64264
2,6,6,6,7,0.770888,2,0.93728
2,3,4,10,11,0.353948,2,0.3546
5,9,10,11,12,0.473293,3,0.62256
0,1,2,3,7,0.457979,3,0.4118
1,3,6,9,12,0.371939,3,0.50856
1,2,6,11,12,0.350395,2,0.50652
2,3,5,10,11,0.347309,2,0.3732
3,4,7,8,12,0.356746,2,0.44812
4,10,10,11,12,0.580057,2,0.59364
4,5,5,9,11,0.508967,2,0.47404
3,6,8,9,10,0.430046,2,0.48148
0,1,4,5,6,0.307667,2,0.2414
0,3,3,8,11,0.477201,2,0.46064
1,3,3,8,11,0.477219,2,0.47116
1,7,8,10,12,0.372509,2,0.51796
1,2,9,10,11,0.350278,2,0.47372
0,9,9,10,10,0.686426,2,0.82
2,3,8,10,11,0.353495,2,0.44012
0,0,1,10,12,0.43537,2,0.5804
0,2,2,4,11,0.482644,3,0.47612
5,7,7,8,12,0.547047,2,0.5712
0,7,7,8,9,0.549283,2,0.39416
1,3,10,12,12,0.600888,2,0.86088
3,5,7,7,11,0.554275,3,0.7328
1,4,5,8,10,0.356917,3,0.37392
3,6,6,7,10,0.531056,2,0.42664
2,3,4,7,8,0.327412,2,0.22692
0,3,3,5,8,0.489877,3,0.31556
3,4,5,7,12,0.433387,2,0.47752
0,3,10,10,11,0.587153,3,0.8562
0,2,3,6,6,0.529812,2,0.6526
1,5,8,9,10,0.374508,3,0.43484
2,6,7,8,12,0.375948,2,0.4904
6,8,10,11,12,0.473617,3,0.61176
4,5,6,8,10,0.424522,2,0.40612
2,6,9,9,12,0.576654,3,0.8406
3,5,8,9,11,0.36766,2,0.44616
2,6,9,10,10,0.590326,3,0.82464
0,1,3,10,12,0.410855,2,0.48324
3,3,7,10,12,0.484977,2,0.55452
0,1,1,11,12,0.453835,2,0.59432
2,5,6,7,11,0.380361,3,0.4392
0,0,1,5,7,0.437873,3,0.27416
0,8,10,11,12,0.443362,2,0.59168
2,3,7,9,10,0.339444,2,0.39892
0,7,9,10,11,0.428037,2,0.5498
1,7,9,11,11,0.602485,3,0.84232
2,2,6,11,11,0.692888,2,0.82664
1,1,2,8,9,0.441372,2,0.35028
1,5,6,10,10,0.571821,2,0.80824
1,1,9,10,12,0.462535,2,0.60064
3,4,7,10,11,0.379723,3,0.43796
1,2,4,7,8,0.347111,3,0.29536
1,5,7,9,12,0.35599,2,0.49696
2,4,7,9,12,0.347708,2,0.49192
2,3,6,8,9,0.33808,2,0.31352
3,4,4,6,12,0.521391,3,0.56172
1,7,10,11,12,0.391299,3,0.55076
0,2,3,3,8,0.480543,2,0.60684
0,3,5,6,11,0.357276,3,0.4346
3,4,5,7,8,0.428302,3,0.37308
0,4,5,10,12,0.340208,2,0.48556
1,2,3,6,7,0.311955,2,0.21364
1,5,6,7,9,0.411961,2,0.44576
3,4,7,10,11,0.379982,3,0.4472
2,3,4,5,10,0.492787,3,0.47668
2,8,9,11,11,0.593821,2,0.81456
1,8,9,10,11,0.522308,3,0.62092
6,6,7,8,9,0.620779,2,0.5264
0,2,3,6,10,0.514078,4,0.469
4,4,8,10,11,0.529857,3,0.53244
0,7,7,8,12,0.536242,2,0.56752
2,4,5,7,8,0.406356,2,0.35876
2,3,8,9,10,0.373813,3,0.43744
1,2,4,6,6,0.540663,3,0.66532
2,7,10,10,12,0.588396,3,0.85752
3,8,10,11,12,0.449967,2,0.58824
2,5,6,8,9,0.415979,2,0.41
5,6,7,8,11,0.505224,2,0.50892
0,2,6,8,12,0.342115,2,0.47892
3,5,7,8,12,0.389756,3,0.48488
0,1,3,5,12,0.402083,2,0.46568
0,4,7,7,9,0.547839,3,0.7576
0,3,6,7,8,0.348181,3,0.33336
0,0,2,4,10,0.427595,2,0.3852
0,2,5,10,12,0.343765,2,0.51576
4,6,11,11,12,0.586124,2,0.83476
0,6,7,10,11,0.343941,2,0.427
1,3,7,7,12,0.555433,3,0.63812
3,6,8,9,10,0.448828,3,0.51156
0,2,8,9,10,0.342434,2,0.42268
2,4,6,9,12,0.354189,2,0.44248
2,3,4,6,10,0.407735,2,0.3884
3,6,7,7,11,0.539335,2,0.72496
3,7,7,11,12,0.539335,2,0.59532
1,6,7,12,12,0.59707,2,0.81592
1,7,11,12,12,0.610206,3,0.87396
0,1,7,8,12,0.341452,2,0.50044
0,0,3,9,10,0.426856,2,0.41652
5,5,6,8,9,0.576731,3,0.47832
0,0,1,3,4,0.480451,2,0.30116
2,3,4,7,12,0.360446,2,0.37716
0,2,5,6,11,0.347407,3,0.4392
2,3,4,6,11,0.415136,2,0.41132
1,3,4,9,10,0.330386,2,0.32768
0,2,4,7,10,0.336085,3,0.35844
0,1,1,2,8,0.466198,3,0.30716
4,6,6,11,12,0.542739,3,0.59668
3,7,8,9,9,0.586869,3,0.8084
7,8,9,10,12,0.526329,2,0.60796
5,6,8,11,12,0.41136,3,0.47728
0,0,1,7,11,0.445142,3,0.48904
4,5,7,11,11,0.606102,3,0.7346
0,5,6,11,12,0.533303,4,0.65596
6,8,8,11,11,0.69414,2,0.8372
6,8,9,9,12,0.57665,2,0.71396
0,2,3,11,12,0.414903,2,0.51152
2,8,8,10,12,0.571248,3,0.61012
0,1,2,5,6,0.28746,2,0.19
1,6,8,12,12,0.59711,2,0.82684
0,5,7,10,11,0.366187,3,0.46744
1,4,7,8,11,0.347942,2,0.43144
1,6,8,10,11,0.357401,2,0.46636
1,3,9,11,12,0.367312,2,0.51476
0,1,6,10,10,0.571745,2,0.79936
0,1,3,4,9,0.396079,3,0.28924
4,4,7,11,12,0.500537,2,0.5878
1,1,5,5,9,0.645512,2,0.67644
1,3,4,6,11,0.367425,3,0.38556
2,3,4,7,10,0.338771,2,0.2972
1,2,3,7,8,0.316982,2,0.22928
2,3,3,7,11,0.49588,3,0.47616
0,2,2,6,7,0.453396,2,0.23932
0,0,3,5,8,0.442597,3,0.31012
1,3,5,9,11,0.333896,2,0.38572
1,6,9,10,12,0.372388,2,0.51528
5,6,7,11,12,0.409972,3,0.44552
6,8,9,10,12,0.539337,3,0.63108
0,1,6,10,11,0.345893,3,0.47224
4,4,7,8,8,0.67114,2,0.7636
7,9,10,11,12,0.458423,2,0.55884
3,4,6,7,9,0.432309,3,0.41308
1,3,6,8,10,0.346956,3,0.2934
0,2,6,8,10,0.318431,2,0.37428
1,2,7,7,11,0.533975,2,0.78272
1,2,5,6,6,0.535646,3,0.707
3,7,9,10,12,0.40103,3,0.53956
0,3,5,9,11,0.322193,2,0.42584
2,3,8,8,12,0.56875,3,0.81024
1,2,2,3,9,0.47267,2,0.344
1,1,5,6,7,0.463118,2,0.2952
5,5,6,7,11,0.525875,2,0.46336
2,4,5,6,10,0.43265,3,0.45108
1,7,7,8,12,0.536258,2,0.57008
0,2,9,10,12,0.382748,3,0.54548
0,1,3,4,5,0.3777,2,0.31328
0,4,7,7,8,0.550714,3,0.76984
1,3,9,12,12,0.613485,3,0.85616
1,3,4,5,7,0.484422,3,0.45036
4,5,6,8,9,0.419914,2,0.38176
5,6,7,8,9,0.789458,2,0.92944
2,3,7,10,11,0.366566,3,0.46536
0,1,2,5,5,0.508506,2,0.62768
0,3,5,9,12,0.344377,2,0.4784
0,6,6,8,9,0.531102,2,0.39284
0,1,6,9,11,0.345881,3,0.4562
0,2,3,8,9,0.311194,2,0.2898
2,3,10,11,12,0.371514,2,0.53096
1,3,4,6,7,0.558818,4,0.48092
0,1,10,11,12,0.382109,3,0.42656
3,7,9,10,12,0.379146,2,0.50264
1,3,8,9,11,0.37248,3,0.4678
0,2,7,11,11,0.598105,3,0.84344
1,4,6,9,11,0.355111,3,0.4372
1,3,3,7,8,0.492244,3,0.32788
2,3,7,8,9,0.339038,2,0.34184
2,4,4,5,8,0.521936,3,0.33052
4,4,6,10,10,0.693847,3,0.8066
2,2,4,4,10,0.638311,2,0.67344
2,3,7,10,11,0.342776,2,0.42848
4,6,9,10,11,0.366226,2,0.45872
0,0,1,1,12,0.61559,2,0.66188
0,4,5,5,8,0.50691,2,0.72832
0,1,2,2,6,0.480437,3,0.60128
0,2,7,9,10,0.331714,2,0.4098
1,2,2,12,12,0.701904,2,0.84432
0,1,3,4,5,0.3777,2,0.3048
0,3,8,10,12,0.361018,2,0.52904
3,4,8,11,11,0.598218,3,0.82128
2,5,10,11,11,0.584914,2,0.84296
0,2,5,6,9,0.338442,3,0.35436
4,6,8,10,12,0.386272,2,0.47324
4,5,7,7,8,0.57975,2,0.73672
0,5,6,9,11,0.360461,3,0.343
